Pressure [Pa],Velocity [m/s]
130977.566,0.087330581
130977.146,0.08747927
130977.522,0.043214622
130977.115,0.042567824
128783.044,0.018790251
128782.199,0.028806442
128781.922,0.01880496
128780.907,0.008192577
129387.203,0.009198643
129386.173,0.022960257
129385.671,0.017578444
129384.507,0.013793532
128780.857,0.036859007
128780.562,0.042616897
128780.067,0.007457115
128779.269,0.010756157
129384.845,0.033787543
129384.503,0.041160001
129383.671,0.010007784
129382.557,0.01440087
129082.849,0.012605005
129082.018,0.013968433
129839.707,0.014125126
129839.761,0.008246187
129839.164,0.011850747
129839.614,0.013087479
130084.254,0.009080768
130084.257,0.008498899
130084.037,0.009631509
130084.096,0.010985629
129839.717,0.009136675
129838.939,0.022126304
129839.293,0.017804877
129838.673,0.024405054
130084.167,0.00826565
130083.751,0.004254563
130083.715,0.010939628
130083.341,0.014731413
129932.346,0.013709223
129931.681,0.016967155
129838.299,0.030973972
129837.885,0.037282848
129837.82,0.029334432
129836.558,0.034579507
130083.235,0.009539884
130082.595,0.020749883
130082.521,0.023516673
130081.753,0.030581295
129837.47,0.043197956
129837.551,0.048112231
129836.791,0.036900939
129837.197,0.03684289
130082.128,0.03078771
130082.206,0.039864345
130081.193,0.034371997
130081.008,0.035188384
129930.465,0.01026657
129929.057,0.012448283
129931.363,0.01177782
129930.598,0.008707578
128780.627,0.048472852
128782.147,0.05136588
128779.947,0.022561256
128780.56,0.02761367
129385.101,0.046418611
129387.588,0.048509519
129383.802,0.022235581
129384.859,0.026296336
128787.077,0.05050196
128789.696,0.054693236
128784.282,0.045726603
128786.192,0.044489354
129392.813,0.045324576
129396.194,0.042681939
129389.118,0.04056832
129391.537,0.03718157
129082.171,0.02099923
129083.262,0.054047452
129838.11,0.051557469
129838.809,0.0546092
129837.696,0.037796848
129838.353,0.039121058
130083.142,0.047967409
130083.954,0.05359574
130081.531,0.034394661
130083.055,0.034732654
129840.988,0.056651998
129842.452,0.056892021
129840.14,0.039133798
129841.847,0.039256311
130085.746,0.056289497
130087.393,0.056539374
130084.375,0.034792114
130086.584,0.034456227
129930.214,0.020607638
129931.937,0.025984709
129845.314,0.053830919
129846.899,0.052964864
129844.766,0.036694274
129846.453,0.030340356
130089.797,0.055092596
130091.756,0.054944493
130088.842,0.03251699
130091,0.025870531
129849.21,0.05469411
129854.197,0.055547565
129848.84,0.027381517
129849.187,0.034637595
130093.874,0.055569501
130098.991,0.052097603
130093.402,0.021367432
130093.838,0.026109068
129936.66,0.036068434
129937.895,0.032108513
129931.127,0.022982816
129932.279,0.054506584
129082.601,0.00998961
129082.058,0.014252177
129082.569,0.012824728
129082.142,0.01220895
129931.21,0.007983994
129930.883,0.006811695
129931.297,0.010628741
129930.981,0.006719105
129081.712,0.022775978
129081.834,0.059286639
129081.291,0.022029998
129080.373,0.051585871
129931.192,0.032461474
129932.087,0.078918892
129931.412,0.039912369
129930.149,0.097255357
128794.021,0.059788176
128794.879,0.062357197
128788.804,0.058823314
128789.734,0.060831556
129404.546,0.045542085
129407.035,0.047043664
129395.849,0.055109438
129398.221,0.056943955
128793.668,0.063836208
128644.489,0.064677887
128643.512,0.051060628
128637.403,0.064514318
128639.159,0.053246243
128949.374,0.057387409
128948.851,0.046132667
128941.1,0.058332737
128943.677,0.050851406
128786.996,0.049797317
128787.212,0.051786584
129404.882,0.049538153
129255.993,0.051186197
129255.221,0.039985558
129247.647,0.051040827
129249.665,0.043671634
129560.804,0.043919659
129560.105,0.031022709
129551.19,0.04229464
129553.971,0.035915746
129396.646,0.041360003
129396.706,0.031980833
129083.233,0.069951005
128783.17,0.041805575
128782.578,0.036066835
128780.435,0.037237197
128780.377,0.018660131
129389.536,0.042758431
129389.276,0.024975671
129384.035,0.040800096
129384.231,0.014318864
129864.101,0.046979079
129868.18,0.040857113
129858.241,0.066400506
129861.735,0.063384578
130109.281,0.040562002
130115.201,0.024301684
130102.086,0.057903078
130106.911,0.05332631
129870.911,0.037824138
129870.652,0.040824754
129864.964,0.062508066
129865.18,0.064265335
130117.787,0.018198792
130117.65,0.023903655
130109.677,0.051477568
130110.138,0.053651362
129944.297,0.085176633
129948.377,0.084632168
129867.235,0.041590371
129865.23,0.041645656
129862.768,0.052107227
129861.724,0.052134218
130113.842,0.027139481
130111.288,0.031361008
130107.686,0.04098465
130106.429,0.042177078
129864.019,0.035624293
129863.647,0.020359739
129858.394,0.041054231
129857.762,0.023903315
130108.913,0.028638492
130108.942,0.015679432
130104.124,0.02379742
130103.149,0.023163747
129946.804,0.067522531
129853.947,0.045913158
129853.845,0.021407019
129851.183,0.051435521
129850.974,0.015949796
130098.998,0.029517752
130099.11,0.024936014
130095.549,0.036380342
130095.769,0.025874689
129935.315,0.118420051
129937.932,0.085897215
129846.187,0.056803639
129846.032,0.020965571
129843.452,0.059026738
129844.052,0.015042785
130091.558,0.041670738
130091.943,0.024456462
130088.452,0.046779846
130089.476,0.019335082
129935.6,0.095522768
129839.707,0.058226486
129840.069,0.020525853
129837.663,0.050946142
129837.734,0.011387619
130085.27,0.048887145
130085.954,0.013958538
130082.669,0.04493393
130083.055,0.008759004
129081.355,0.073207757
128778.725,0.028970752
128778.613,0.010546036
128777.722,0.016326991
128778.144,0.004833994
129381.556,0.035062001
129382.005,0.003924156
129381.564,0.024181742
129381.695,0.003438069
129080.51,0.063391111
128778.366,0.010941928
128778.403,0.006343416
128778.627,0.008157831
128778.671,0.007499374
129382.14,0.014967223
129381.99,0.008838277
129382.361,0.014592155
129382.384,0.012035612
129935.444,0.15182893
129930.861,0.092258686
129835.772,0.042410275
129835.628,0.010593718
129834.8,0.036152793
129834.9,0.004841189
130081.287,0.038588275
130080.835,0.005294421
130079.903,0.031793567
130079.805,0.002209652
129928.608,0.076321343
129834.849,0.028395446
129834.845,0.001071366
129834.281,0.020787168
129834.371,0.00111116
130079.554,0.023448961
130079.554,0.000657529
130079.159,0.017675722
130079.192,0.00090807
129930.361,0.161384501
129929.064,0.057058325
129834.578,0.014034249
129834.478,0.001847763
129834.888,0.011118648
129834.819,0.002910504
130079.238,0.013318747
130079.18,0.001232886
130079.442,0.008685072
130079.355,0.001676244
129928.581,0.03263545
129835.105,0.012959234
129835.169,0.004799105
129835.454,0.014838333
129835.507,0.006569494
130079.721,0.006342248
130079.747,0.003043474
130080.008,0.00701395
130080.146,0.0050017
129082.846,0.010606085
129082.404,0.009349064
128781.071,0.014481383
128780.883,0.013969239
129385.022,0.008570306
129384.824,0.007648636
128780.661,0.011808973
128780.385,0.011531166
129384.66,0.006448974
129384.441,0.0050567
129931.663,0.009626175
129931.489,0.009796707
129931.752,0.006734593
129931.539,0.007362378
129931.215,0.009265824
129931.128,0.006986898
129931.312,0.00682186
129931.25,0.004015477
129838.124,0.004823693
129838.029,0.004821249
129838.065,0.002482027
129837.984,0.003056028
130082.782,0.003157442
130082.674,0.003360626
130082.77,0.001681942
130082.633,0.001370843
129837.893,0.004692548
129837.778,0.004831418
129837.884,0.002791831
129837.743,0.00390151
130082.549,0.00370955
130082.432,0.004236849
130082.575,0.0016153
130082.402,0.002353609
129837.642,0.00487766
129837.594,0.004665868
129837.6,0.003666577
129837.557,0.002848147
130082.313,0.0043919
130082.227,0.003895134
130082.249,0.0027061
130082.208,0.002638021
129837.532,0.003613979
129837.496,0.003343403
129837.527,0.001480027
129837.491,0.001151981
130082.154,0.003600399
130082.093,0.003896421
130082.152,0.002349655
130082.136,0.002289205
128779.886,0.013331567
128779.636,0.011805643
128780.041,0.011587489
128779.526,0.012198314
129384.05,0.02244275
129384.633,0.039671948
129384.317,0.010590599
129383.842,0.039375434
128779.066,0.015278305
128779.317,0.014064157
128779.056,0.019433812
128778.939,0.017625408
129383.8,0.056602962
129385.183,0.097037731
129382.526,0.061278891
129383.652,0.089937856
128780.124,0.01469584
128779.225,0.017712701
129384.329,0.008494306
129232.236,0.019648587
129231.128,0.016530326
129231.992,0.022504669
129230.756,0.024385142
129534.06,0.034391345
129534.177,0.091271461
129531.25,0.016873173
129463.201,0.05259599
129460.223,0.063124009
129511.078,0.11046794
129503.965,0.140482962
129608.677,0.120997584
129608.681,0.144953757
129609.048,0.129022815
129602.469,0.153096259
129510.306,0.111953783
129499.003,0.149346883
129509.09,0.111724117
129493.681,0.151687942
129607.094,0.127702852
129597.13,0.15766495
129605.595,0.128482953
129591.93,0.16180748
129507.03,0.111339513
129488.278,0.151622686
129505.691,0.112011817
129483.832,0.151785489
129603.045,0.130603905
129586.994,0.167359381
129600.305,0.132472791
129582.99,0.173853586
128778.651,0.028519192
128777.796,0.030434757
129230.211,0.024139487
129229.4,0.024891012
129229.905,0.035489535
129229.063,0.035985232
129533.233,0.100829649
129533.651,0.099745772
129458.7,0.066096241
129457.902,0.064994046
129499.698,0.151480095
129500.737,0.152921171
129607.232,0.152022134
129606.183,0.145007622
129599.805,0.161650987
129601.517,0.157160789
129457.577,0.065228687
129458.848,0.066938715
129501.733,0.154263436
129502.025,0.159655669
129606.909,0.130665427
129609.28,0.154526138
129601.356,0.141776277
129603.997,0.163432128
129229.6,0.019762403
129228.86,0.028592827
129229.227,0.037688699
129229.066,0.039320133
129538.599,0.132532904
129535.718,0.154907516
129458.539,0.071555079
129458.929,0.073249926
129503.233,0.165030556
129504.979,0.168656949
129609.707,0.177108513
129611.662,0.199613061
129605.978,0.187845394
129607.334,0.210635722
129457.736,0.077399322
129457.169,0.07609891
129506.484,0.173968998
129507.906,0.170799788
129611.711,0.22002461
129612.543,0.232255883
129608.203,0.228366067
129610.093,0.240032917
129493.798,0.165681293
129496.223,0.166809906
129487.339,0.17229481
129491.897,0.176262629
129592.719,0.169318684
129596.435,0.167315728
129585.697,0.17521464
129591.049,0.175070288
129498.293,0.166235786
129496.935,0.172442483
129497.8,0.174530556
129496.476,0.17967136
129598.264,0.154082767
129598.799,0.171556328
129596.951,0.166785337
129596.676,0.180496473
129480.032,0.175887041
129485.868,0.183361593
129474.839,0.177642196
129481.225,0.186775308
129578.639,0.180723235
129584.986,0.181099338
129571.833,0.187117561
129579.931,0.185983117
129497.671,0.179400106
129499.086,0.182943263
129500.997,0.181487447
129508.864,0.182085198
129595.629,0.177644653
129596.365,0.189475491
129597.465,0.1857288
129603.77,0.197253303
129498.92,0.177461582
129502.242,0.179688399
129497.617,0.186074484
129498.963,0.188406473
129602.811,0.195957645
129604.549,0.218180548
129599.838,0.20334045
129603.317,0.223319246
129504.821,0.183747719
129507.541,0.18013594
129504.809,0.189842145
129509.655,0.186058264
129606.304,0.234037907
129609.059,0.244615584
129607.044,0.238311921
129611.655,0.248178386
129500.595,0.188394332
129503.355,0.191049395
129512.434,0.185716758
129515.934,0.188552568
129600.271,0.210578088
129604.582,0.228165669
129607.425,0.213876605
129611.937,0.229425019
129508.364,0.192798227
129515.065,0.189306874
129519.736,0.188880422
129527.473,0.185867918
129611.557,0.240526175
129617.822,0.248626392
129619.233,0.239003445
129628.459,0.244512618
129930.65,0.012456781
129933.047,0.067370714
129931.211,0.002651792
129931.002,0.067748282
129931.603,0.110464822
129930.634,0.09916162
129930.51,0.113630515
129934.029,0.094565099
129837.391,0.004577183
129837.249,0.005517318
129837.359,0.001125359
129837.036,0.006355777
130081.997,0.004694555
130081.882,0.005171994
130081.912,0.005013198
130081.458,0.01385253
129836.706,0.018206767
129834.838,0.124780417
129835.113,0.005360353
129754.37,0.121572137
129749.852,0.158300229
129753.222,0.128914499
129746.461,0.165698987
129910.708,0.111307257
129904.355,0.1455554
129908.781,0.116936296
129900.543,0.154934506
130080.847,0.010087231
130086.404,0.097507189
130080.922,0.012608094
130067.969,0.102785226
130063.602,0.125909311
130066.333,0.113612169
130062.168,0.140465785
130170.235,0.073004579
130159.636,0.091467156
130165.351,0.07924835
130160.046,0.109191674
129750.334,0.12857688
129741.235,0.171596084
129747.337,0.131570027
129735.502,0.178512134
129906.536,0.121066329
129897.269,0.164706367
129903.544,0.128941866
129893.244,0.17640714
129743.53,0.13612505
129729.228,0.186710878
129738.673,0.143173948
129724.301,0.195129047
129899.911,0.14134761
129887.746,0.19003406
129894.132,0.159351643
129880.109,0.204947714
130065.612,0.120764261
130060.802,0.151980413
130064.072,0.12917993
130058.223,0.162874947
130166.835,0.096333854
130159.892,0.12234691
130167.879,0.108546363
130158.995,0.128172001
130060.917,0.138777044
130054.878,0.170889282
130057.74,0.147775116
130049.034,0.17458488
130166.909,0.108237192
130157.696,0.126061431
130167.697,0.098397933
130156.645,0.118066214
129827.874,0.143825653
129831.912,0.066910795
129748.237,0.157861813
129751.404,0.124597264
129745.069,0.161280594
129748.816,0.13904155
129900.727,0.169294368
129900.703,0.155416718
129896.526,0.17465164
129896.637,0.15385311
129752.104,0.04013488
129753.094,0.041037517
129750.278,0.04550699
129750.73,0.030345229
129903.384,0.0928858
129903.516,0.052589934
129901.357,0.071696628
129900.007,0.032520381
130072.178,0.144477761
130080.451,0.142108044
130054.669,0.160633592
130051.983,0.165841788
130053.002,0.166947456
130050.514,0.169286183
130150.656,0.120821597
130146.926,0.130587601
130149.713,0.132864742
130144.73,0.139102109
130056.16,0.158720096
130057.862,0.13590469
130052.165,0.155404867
130053.571,0.119060789
130150.379,0.12693505
130153.799,0.109958391
130146.051,0.131324719
130147.949,0.102697713
129835.719,0.054690405
129836.995,0.109456524
129755.383,0.04440518
129760.838,0.060391717
129754.237,0.041178336
129756.7,0.072392659
129905.92,0.054852758
129911.798,0.03519776
129904.948,0.034500897
129906.266,0.01706822
129758.077,0.12401294
129760.302,0.181142359
129755.625,0.139431016
129758.681,0.193754719
129907.257,0.051365839
129910.954,0.104619064
129903.939,0.047060525
129909.042,0.11246037
130085.567,0.081034512
